item_id,title,cluster_hint,week_idx,week_start,units_actual,promo_flag,oos_flag
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,4,2025-11-17,6,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,5,2025-11-24,55,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,6,2025-12-01,0,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,7,2025-12-08,27,1,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,8,2025-12-15,15,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,9,2025-12-22,59,0,1
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,10,2025-12-29,39,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,11,2026-01-05,44,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,12,2026-01-12,42,1,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,13,2026-01-19,24,1,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,14,2026-01-26,38,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,15,2026-02-02,7,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,16,2026-02-09,6,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,17,2026-02-16,16,1,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,18,2026-02-23,18,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,19,2026-03-02,7,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,20,2026-03-09,17,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,21,2026-03-16,46,0,1
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,22,2026-03-23,12,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,23,2026-03-30,35,0,1
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,24,2026-04-06,13,0,0
P1039,NordVale Performance Slim Chino Pant - Teal,PNT_CHINO,25,2026-04-13,58,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,0,2025-03-24,0,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,1,2025-03-31,31,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,2,2025-04-07,15,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,3,2025-04-14,17,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,4,2025-04-21,0,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,5,2025-04-28,0,1,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,6,2025-05-05,59,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,7,2025-05-12,0,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,8,2025-05-19,13,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,9,2025-05-26,41,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,10,2025-06-02,82,0,1
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,11,2025-06-09,124,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,12,2025-06-16,99,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,13,2025-06-23,60,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,14,2025-06-30,117,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,15,2025-07-07,42,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,16,2025-07-14,55,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,17,2025-07-21,88,1,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,18,2025-07-28,42,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,19,2025-08-04,104,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,20,2025-08-11,87,1,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,21,2025-08-18,39,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,22,2025-08-25,21,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,23,2025-09-01,90,1,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,24,2025-09-08,58,0,0
P1040,Coastline Performance Lightweight Insulated Jacket - Maroon,JKT_INSUL,25,2025-09-15,20,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,0,2025-03-10,0,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,1,2025-03-17,13,0,1
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,2,2025-03-24,0,0,1
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,3,2025-03-31,16,0,1
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,4,2025-04-07,6,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,5,2025-04-14,45,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,6,2025-04-21,7,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,7,2025-04-28,69,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,8,2025-05-05,29,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,9,2025-05-12,0,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,10,2025-05-19,27,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,11,2025-05-26,81,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,12,2025-06-02,67,1,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,13,2025-06-09,39,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,14,2025-06-16,60,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,15,2025-06-23,89,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,16,2025-06-30,58,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,17,2025-07-07,54,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,18,2025-07-14,21,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,19,2025-07-21,102,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,20,2025-07-28,35,0,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,21,2025-08-04,95,1,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,22,2025-08-11,1,0,1
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,23,2025-08-18,26,1,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,24,2025-08-25,11,1,0
P1041,Trail&Town Trail Lightweight Insulated Jacket - Navy/Maroon,JKT_INSUL,25,2025-09-01,67,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,0,2025-02-24,0,1,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,1,2025-03-03,30,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,2,2025-03-10,70,1,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,3,2025-03-17,11,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,4,2025-03-24,0,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,5,2025-03-31,0,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,6,2025-04-07,0,1,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,7,2025-04-14,76,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,8,2025-04-21,66,1,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,9,2025-04-28,75,1,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,10,2025-05-05,16,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,11,2025-05-12,0,0,1
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,12,2025-05-19,65,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,13,2025-05-26,76,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,14,2025-06-02,34,0,1
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,15,2025-06-09,89,1,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,16,2025-06-16,114,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,17,2025-06-23,194,1,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,18,2025-06-30,9,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,19,2025-07-07,74,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,20,2025-07-14,139,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,21,2025-07-21,0,1,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,22,2025-07-28,69,1,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,23,2025-08-04,81,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,24,2025-08-11,48,0,0
P1042,Trail&Town Everyday Lightweight Insulated Jacket - Forest,JKT_INSUL,25,2025-08-18,174,1,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,0,2025-12-22,0,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,1,2025-12-29,0,1,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,2,2026-01-05,0,1,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,3,2026-01-12,5,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,4,2026-01-19,0,1,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,5,2026-01-26,0,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,6,2026-02-02,0,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,7,2026-02-09,12,1,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,8,2026-02-16,62,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,9,2026-02-23,8,0,1
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,10,2026-03-02,21,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,11,2026-03-09,8,1,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,12,2026-03-16,84,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,13,2026-03-23,70,1,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,14,2026-03-30,70,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,15,2026-04-06,60,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,16,2026-04-13,56,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,17,2026-04-20,76,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,18,2026-04-27,23,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,19,2026-05-04,79,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,20,2026-05-11,124,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,21,2026-05-18,181,1,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,22,2026-05-25,20,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,23,2026-06-01,63,0,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,24,2026-06-08,61,1,0
P1043,NordVale Signature Lightweight Insulated Jacket - Charcoal,JKT_INSUL,25,2026-06-15,0,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,0,2025-05-19,8,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,1,2025-05-26,58,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,2,2025-06-02,0,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,3,2025-06-09,18,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,4,2025-06-16,3,1,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,5,2025-06-23,21,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,6,2025-06-30,0,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,7,2025-07-07,23,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,8,2025-07-14,40,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,9,2025-07-21,23,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,10,2025-07-28,17,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,11,2025-08-04,56,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,12,2025-08-11,64,1,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,13,2025-08-18,70,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,14,2025-08-25,55,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,15,2025-09-01,69,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,16,2025-09-08,77,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,17,2025-09-15,31,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,18,2025-09-22,117,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,19,2025-09-29,27,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,20,2025-10-06,89,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,21,2025-10-13,143,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,22,2025-10-20,27,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,23,2025-10-27,154,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,24,2025-11-03,0,0,0
P1044,AstraRun Studio Lightweight Insulated Jacket - Forest,JKT_INSUL,25,2025-11-10,0,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,0,2025-03-03,45,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,1,2025-03-10,13,1,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,2,2025-03-17,93,1,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,3,2025-03-24,52,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,4,2025-03-31,92,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,5,2025-04-07,99,1,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,6,2025-04-14,98,0,1
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,7,2025-04-21,51,0,1
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,8,2025-04-28,64,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,9,2025-05-05,56,1,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,10,2025-05-12,35,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,11,2025-05-19,95,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,12,2025-05-26,3,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,13,2025-06-02,35,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,14,2025-06-09,32,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,15,2025-06-16,0,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,16,2025-06-23,22,1,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,17,2025-06-30,43,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,18,2025-07-07,3,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,19,2025-07-14,15,0,1
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,20,2025-07-21,3,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,21,2025-07-28,6,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,22,2025-08-04,17,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,23,2025-08-11,0,1,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,24,2025-08-18,18,0,0
P1045,AstraRun Essential Cushioned Slide Sandal - Black/Teal,SDL_CUSH,25,2025-08-25,0,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,0,2025-01-13,47,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,1,2025-01-20,0,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,2,2025-01-27,41,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,3,2025-02-03,45,0,1
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,4,2025-02-10,83,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,5,2025-02-17,96,1,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,6,2025-02-24,124,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,7,2025-03-03,82,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,8,2025-03-10,31,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,9,2025-03-17,4,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,10,2025-03-24,58,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,11,2025-03-31,27,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,12,2025-04-07,59,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,13,2025-04-14,54,1,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,14,2025-04-21,54,1,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,15,2025-04-28,0,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,16,2025-05-05,0,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,17,2025-05-12,0,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,18,2025-05-19,0,1,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,19,2025-05-26,8,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,20,2025-06-02,0,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,21,2025-06-09,22,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,22,2025-06-16,0,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,23,2025-06-23,0,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,24,2025-06-30,16,0,0
P1046,Fieldline Performance Cushioned Slide Sandal - Burgundy,SDL_CUSH,25,2025-07-07,112,1,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,0,2025-10-20,60,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,1,2025-10-27,8,1,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,2,2025-11-03,19,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,3,2025-11-10,135,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,4,2025-11-17,85,1,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,5,2025-11-24,71,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,6,2025-12-01,67,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,7,2025-12-08,103,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,8,2025-12-15,90,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,9,2025-12-22,17,0,1
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,10,2025-12-29,26,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,11,2026-01-05,36,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,12,2026-01-12,20,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,13,2026-01-19,47,1,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,14,2026-01-26,0,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,15,2026-02-02,6,1,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,16,2026-02-09,60,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,17,2026-02-16,32,0,1
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,18,2026-02-23,57,1,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,19,2026-03-02,24,1,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,20,2026-03-09,30,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,21,2026-03-16,0,0,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,22,2026-03-23,0,0,1
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,23,2026-03-30,0,1,0
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,24,2026-04-06,8,0,1
P1047,Trail&Town Signature Cushioned Slide Sandal - Maroon,SDL_CUSH,25,2026-04-13,26,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,0,2025-10-13,29,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,1,2025-10-20,28,1,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,2,2025-10-27,52,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,3,2025-11-03,90,1,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,4,2025-11-10,35,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,5,2025-11-17,38,0,1
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,6,2025-11-24,68,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,7,2025-12-01,106,1,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,8,2025-12-08,50,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,9,2025-12-15,77,1,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,10,2025-12-22,37,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,11,2025-12-29,32,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,12,2026-01-05,0,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,13,2026-01-12,0,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,14,2026-01-19,21,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,15,2026-01-26,9,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,16,2026-02-02,34,0,1
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,17,2026-02-09,8,0,1
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,18,2026-02-16,55,1,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,19,2026-02-23,0,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,20,2026-03-02,25,0,1
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,21,2026-03-09,12,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,22,2026-03-16,28,0,0
P1048,UrbanPeak Signature Cushioned Slide Sandal - Black,SDL_CUSH,23,2026-03-23,0,0,1
